Number	E	Ft	Gft	Height	Length	Opening Rate	Distance	E_Soil	Soil_Piossons	Trough Width	Friction 	VL	Depth	Diameter	Fc	Identifier		C. Width		Tot. Cracks 			L. Average	Slope	Tilt	Ang. Dist.						Max Strain	G. Average
533	2679.206029	0.549741298	0.027187955	5.798791023	39.05529134	1.273293217	16.25423326	57.41947426	0.253732865	23.74057794	0.100130645	3.502068768	84.45953806	8.824828752	5.869261404	44	0	0	0	0	0	0	0	0.000865	0.000862	6.30E-05	-1.00E-06	6.20E-05	7.30E-05	6.30E-05	3.70E-05	6.20E-05	0.000463
534	6718.190026	0.838624985	0.024230302	12.4099334	38.02154714	20.07555261	17.47352222	193.7403445	0.370665348	27.05510651	0.463321579	1.607374015	76.11948794	7.426189566	9.978041223	45	0	0	0	0	0	0	0	0.000192	0.000188	6.00E-06	-1.00E-06	1.10E-05	1.20E-05	-5.00E-06	1.10E-05	1.10E-05	9.93E-05
535	6430.678444	0.765045196	0.026617973	6.260516971	45.17518566	25.54491588	44.16734696	141.3761792	0.391017223	31.22729896	0.330110255	2.116429658	51.11804535	17.13936748	20.72611321	46	0	0	0	0	0	0	0	0.00119	0.001153	7.70E-05	5.50E-05	-1.00E-06	8.30E-05	-8.10E-05	1.80E-05	5.50E-05	0.00061875
536	7409.999236	1.031993155	0.026483712	11.86058393	47.40820286	4.957868135	14.22054067	198.0457797	0.295987005	16.51223476	0.034510883	2.627952682	29.52587	11.96655069	24.4080949	47	3	2.8119	-10624.4503	3	0	27.58319601	2.90595	0.001883	0.001867	9.90E-05	-1.00E-06	0.000503	0.000503	2.50E-05	0.000503	0.000503	0.001088
537	1473.140813	0.262520322	0.011931943	16.04825746	51.86347406	20.01117166	5.551005018	95.3721765	0.478420362	20.85189548	0.011778229	2.8434058	62.34759657	9.685185273	2.832935862	48	2	8.374	1450.193	2	0	52.7952536	5.187	0.001111	0.001006	0.000408	-4.00E-06	0.001366	0.001369	7.90E-05	0.001366	0.001366	0.00097275
538	3335.181065	0.362769741	0.012909573	5.94960083	47.84067851	1.368350023	18.93916795	181.517807	0.130184751	17.58984023	0.036222972	1.274036482	70.11810981	8.424390923	10.58753622	49	0	0	0	0	0	0	0	0.000474	0.000454	9.60E-05	4.00E-05	4.90E-05	9.70E-05	9.60E-05	1.00E-05	4.90E-05	0.00026825
539	5565.179837	0.735917831	0.025952656	8.217178594	28.86571944	17.41866149	30.50369014	124.3845236	0.16450599	14.72692666	0.36955808	1.221383089	34.41713192	16.57894096	12.20306074	50	0	0	0	0	0	0	0	0.001469	0.001408	6.90E-05	7.10E-05	-2.00E-06	7.90E-05	6.90E-05	3.90E-05	7.10E-05	0.00075425
540	4229.681529	0.677844057	0.029566475	7.479728837	54.08110298	12.02208053	38.06560402	70.09821487	0.36677422	23.12076344	0.096604014	1.139060826	40.97269571	13.38252827	10.13001414	51	0	0	0	0	0	0	0	0.000675	0.000662	6.50E-05	6.40E-05	3.00E-06	7.50E-05	6.50E-05	3.80E-05	6.40E-05	0.0003665
541	3060.657994	0.518618754	0.02055172	12.33318762	31.69428139	27.87791673	28.3899098	208.1469936	0.151713779	29.9696775	0.127769901	2.45278061	77.8444563	10.71606084	4.495108225	52	0	0	0	0	0	0	0	0.000564	0.00057	6.00E-06	1.00E-06	1.30E-05	1.30E-05	1.00E-06	1.30E-05	1.30E-05	0.00028825
542	4113.681541	0.458036801	0.021960423	16.7208663	28.11201972	3.312739606	22.68206604	94.7773277	0.381955463	30.01474215	0.358876199	4.739120304	62.3394098	12.63115713	12.93940202	53	0	0	0	0	0	0	0	0.001433	0.001437	7.00E-06	1.00E-06	1.90E-05	2.00E-05	5.00E-06	1.90E-05	1.90E-05	0.000724
543	6198.250018	0.685337724	0.026927377	16.00180403	40.76004486	7.559985745	18.71624692	72.83260813	0.282151184	19.16572451	0.226183727	2.145186176	40.5457888	14.60748769	14.76069883	54	0	0	0	0	0	0	0	0.001881	0.001882	4.00E-06	0	1.50E-05	1.60E-05	4.00E-06	1.50E-05	1.50E-05	0.0009455
544	4537.125715	0.73587436	0.021872184	13.79698538	52.41051552	16.52031208	11.13787282	94.90249905	0.419088389	20.06950082	0.278163719	2.189641806	32.66062497	14.31191568	6.652254648	55	3	6.4195	-6339.3043	3	0	37.87579382	4.70975	0.001638	0.001579	0.000307	-5.00E-06	0.001019	0.001033	0.000167	0.001019	0.001019	0.00113575
545	5399.529279	0.73633629	0.028621055	10.37055595	50.42170426	26.36647595	13.24924765	125.7827146	0.131561636	20.52987926	0.025560806	3.509057837	35.17404413	13.27728281	8.0048653	56	1	7.2377	2067.5462	1	0	54.0860791	4.11885	0.00227	0.002196	0.000386	1.00E-05	0.001166	0.001184	0.000209	0.001166	0.001166	0.0015045
546	6518.314396	0.684952626	0.018386129	16.85799199	20.69693038	1.712941807	30.58381603	183.227044	0.422860417	19.0846299	0.385129608	1.174768546	74.79233444	13.54629589	20.81795726	57	0	0	0	0	0	0	0	0.000816	0.000819	7.00E-06	1.00E-06	9.00E-06	1.20E-05	7.00E-06	9.00E-06	9.00E-06	0.00041275
547	7607.491984	0.836832302	0.023001054	3.594967782	47.63552584	22.32766782	8.246462292	100.956794	0.107995184	20.56956232	0.191558527	4.587460177	57.14077131	10.34772926	23.48687689	58	6	2.8213	-3320.722	7	0	43.02493075	4.91065	0.002144	0.002125	0.000412	4.10E-05	0.000823	0.000853	-0.000227	0.000823	0.000823	0.001376
548	3210.691647	0.455243321	0.013285039	16.16555257	30.28995067	22.25542229	31.95533903	115.7037544	0.145804677	26.66116366	0.067360574	1.536481541	66.99903224	12.28240193	8.772647508	59	0	0	0	0	0	0	0	0.000577	0.000578	2.00E-05	4.00E-06	1.60E-05	2.50E-05	-2.10E-05	1.30E-05	1.60E-05	0.00029775
549	2584.691469	0.390749752	0.01523504	15.74833587	52.34974346	13.06572197	12.00815792	162.6261571	0.411332006	5.704296446	0.457470036	2.443482886	16.455599	9.607644674	4.664533195	60	7	17.3983	-7206.5395	11	0	36.2362989	14.19915	0.002596	0.002407	0.000817	0.000804	0.003541	0.003543	-0.000104	0.003541	0.003541	0.00234025
550	4180.748122	0.585572087	0.014790532	14.34140211	21.89414932	29.60996526	19.95978786	199.0189541	0.165794571	15.06096799	0.35801884	2.04585029	55.48090437	9.007827045	8.530679717	61	0	0	0	0	0	0	0	0.001189	0.001179	2.00E-05	3.00E-06	1.00E-05	2.20E-05	2.00E-05	7.00E-06	1.00E-05	0.0005995
551	3705.053441	0.564677894	0.019919008	10.98173211	29.95636768	28.52394357	25.51359951	133.459247	0.274164296	27.97689519	0.182493555	4.123709878	53.72092874	15.23922969	5.61475867	62	0	0	0	0	0	0	0	0.002193	0.002188	9.00E-06	-1.00E-06	1.40E-05	1.60E-05	-1.20E-05	1.20E-05	1.40E-05	0.001101
552	5142.677961	0.548822575	0.02688722	10.0484577	22.12694383	25.73705781	16.43401189	233.989967	0.380906145	30.49436267	0.346009879	3.801400172	86.44879365	10.63862799	8.47273649	63	0	0	0	0	0	0	0	0.000663	0.00065	1.50E-05	-1.00E-06	1.10E-05	2.00E-05	-1.80E-05	8.00E-06	1.10E-05	0.00033475
553	3573.529701	0.375659654	0.018576345	7.96823767	29.64163944	1.68068793	7.906970882	121.9109085	0.238991985	21.65881319	0.231706345	4.905475625	71.81459236	7.32504794	8.801871586	65	0	0	0	0	0	0	0	0.000677	0.000654	4.10E-05	-2.00E-06	6.10E-05	6.10E-05	-6.00E-06	6.10E-05	6.10E-05	0.00035825
554	8557.887729	0.9205364	0.021022099	5.112203744	43.54982774	18.55878942	25.26147764	86.50511564	0.239315006	29.69420289	0.00268342	4.911821162	59.9336274	16.64071619	15.21770392	66	0	0	0	0	0	0	0	0.002762	0.002753	0.000125	1.00E-06	7.70E-05	0.000129	0.000125	3.40E-05	7.70E-05	0.00142925
555	5052.436424	0.527483371	0.018783456	5.019080363	59.74481986	28.20143853	32.93420186	193.7900266	0.146480014	23.24301327	0.34719934	4.555986529	60.25236432	13.88934419	15.81839593	67	1	5.3501	7388.7996	3	0	62.38787506	4.17505	0.002898	0.002616	0.000671	0.000744	5.80E-05	0.000829	0.000364	0.000744	0.000744	0.00173225
556	1978.621832	0.490118525	0.023740466	10.24829913	21.67440491	1.871584267	24.60020471	94.67622612	0.466893672	18.6072655	0.195221058	4.01645076	39.58707334	9.102483649	5.862554378	68	0	0	0	0	0	0	0	0.001631	0.001589	4.30E-05	3.10E-05	1.30E-05	5.10E-05	-4.90E-05	1.20E-05	3.10E-05	0.0008235
557	7798.940524	0.96600619	0.029820492	8.706152011	54.41718542	28.37316072	36.30661236	216.8099147	0.35577838	26.16686935	0.239448193	4.965937456	46.21350104	14.04036208	23.42004817	69	2	0.0001	1477.3607	2	0	52.73239017	1.00005	0.002509	0.002431	0.000152	0.000119	-1.00E-06	0.000379	-0.000378	2.70E-05	0.000119	0.00130275
558	7051.199232	0.726912839	0.013984675	16.04468134	47.7415123	25.20033692	7.115862909	174.4626923	0.126716171	5.85072006	0.401139829	1.808858771	17.11356783	8.042016731	10.29228176	70	2	2.6611	-4149.3007	2	0	41.30618278	2.33055	0.00098	0.000909	0.000179	1.40E-05	0.000878	0.000878	2.20E-05	0.000878	0.000878	0.0007365
559	4177.135854	0.506567066	0.021045263	9.57109075	20.33787656	22.97005639	14.77233581	86.69690516	0.329294418	10.86174579	0.031536796	3.75696073	18.83340325	11.66924799	6.42936081	71	0	0	0	0	0	0	0	0.006604	0.00655	5.40E-05	2.50E-05	3.00E-06	6.20E-05	-6.10E-05	2.00E-06	2.50E-05	0.00330825
560	4989.027299	0.736677834	0.021647854	5.891607227	52.84405466	14.11520402	7.615149494	185.4164711	0.318761308	20.33585646	0.36169816	3.611918828	79.92626455	11.4723722	10.73156395	72	6	5.2123	-6650.6135	6	0	37.41992404	5.60615	0.002098	0.002082	0.000696	3.00E-06	0.000823	0.000885	-0.000325	0.000823	0.000823	0.00142475
561	2890.873354	0.639134131	0.0273432	9.593293963	58.04143925	18.46278851	6.035986375	174.7259122	0.466145071	28.82140551	0.029143762	1.953528914	83.0183107	7.291328525	4.44498118	73	0	0	0	0	0	0	0	0.000232	0.000226	5.00E-05	-2.00E-06	5.80E-05	6.30E-05	5.00E-05	3.90E-05	5.80E-05	0.0001415
562	5075.853903	0.80305699	0.023571646	3.938931309	24.24032556	29.05738978	33.83381065	74.76818671	0.390038874	9.209728928	0.234333047	1.615517865	24.47456088	12.38735967	14.1906895	74	0	0	0	0	0	0	0	0.000291	0.00023	6.10E-05	3.30E-05	0	6.20E-05	6.10E-05	1.00E-05	3.30E-05	0.00015375
563	6114.09411	0.720148506	0.029829357	9.072268345	32.03118316	4.371577748	6.729612977	120.938401	0.489620077	24.66036233	0.341297106	3.730241072	63.57212612	17.37964491	20.0306366	75	7	10.3706	-3540.1596	7	0	38.9338244	8.6853	0.00279	0.002744	0.000587	-4.00E-06	0.003537	0.003552	0.000325	0.003537	0.003537	0.0024145
564	5950.853697	0.641430424	0.029718861	3.892764355	51.47242085	26.6149316	29.96132654	102.2671127	0.310419765	18.98750919	0.025794657	3.118985248	35.91425518	16.63700621	11.58552957	76	3	7.7182	3100.1504	4	0	56.03479197	5.8591	0.004218	0.003962	0.000883	0.001214	3.00E-05	0.001221	0.000139	0.001214	0.001214	0.00256925
565	4590.31825	0.507946103	0.010866353	11.30226546	40.81789071	29.23194696	20.14249075	143.6922219	0.202838054	23.12466963	0.051642389	2.427885663	39.84623928	15.72425323	12.84647042	77	0	0	0	0	0	0	0	0.001851	0.001809	5.70E-05	0	4.40E-05	8.90E-05	-8.60E-05	2.10E-05	4.40E-05	0.00094025
566	7040.754848	0.833648287	0.029141385	15.08295169	59.79898749	19.06401608	12.7962043	71.79038953	0.434785946	20.11681728	0.227672142	1.101908726	34.39628041	7.77626754	14.55780501	78	0	0	0	0	0	0	0	0.00022	0.000216	2.10E-05	-1.00E-06	3.30E-05	3.30E-05	1.00E-06	3.30E-05	3.30E-05	0.0001225
567	2156.671257	0.327458429	0.011446127	14.34984038	56.50216573	21.93803286	28.39942123	206.710305	0.330877708	24.14757806	0.021782176	4.923534873	53.47685856	9.869764157	6.698681861	79	0	0	0	0	0	0	0	0.001323	0.001228	9.50E-05	6.40E-05	5.10E-05	0.000121	-0.000121	4.00E-06	6.40E-05	0.0006775
568	7342.286319	0.75509963	0.026225977	4.894274593	38.26512693	4.941859205	9.370359307	235.6604596	0.275838004	12.38673705	0.336411303	2.857483678	19.68542136	12.69935437	20.22221704	80	5	6.9854	-6080.2602	6	0	34.13569846	6.4927	0.004632	0.004566	0.001459	5.30E-05	0.003325	0.003358	-0.000468	0.003325	0.003325	0.0034955
569	5100.564704	0.704322787	0.024587698	5.946165624	50.84525657	9.191471002	10.29502315	64.13681022	0.25060682	25.69458262	0.035365055	1.104244665	49.0807528	13.57007126	12.48270324	81	0	0	0	0	0	0	0	0.00054	0.000532	8.70E-05	-2.00E-06	6.30E-05	9.60E-05	8.70E-05	3.90E-05	6.30E-05	0.0003055
570	4496.888185	0.706246529	0.028697718	7.690573584	31.61264511	3.132546281	23.65736047	124.0093558	0.472362406	24.30336797	0.018767514	4.183911764	83.30235791	15.99349747	9.492579694	82	0	0	0	0	0	0	0	0.003237	0.003189	4.90E-05	2.00E-05	5.70E-05	6.70E-05	-5.90E-05	3.10E-05	5.70E-05	0.001633
571	5946.224809	0.776675788	0.025255426	12.29610237	49.40847652	3.797479919	18.71314829	105.216429	0.204380716	29.3017037	0.414993497	2.943750734	63.03524788	16.34839911	9.455689314	83	0	0	0	0	0	0	0	0.001404	0.001386	4.90E-05	-1.00E-06	6.90E-05	6.90E-05	-4.00E-06	6.90E-05	6.90E-05	0.000727
572	7057.637673	0.716118574	0.016656803	13.86138625	44.16560493	11.47054569	19.31722486	60.52447057	0.34756698	28.513238	0.125056807	2.110241665	67.1587061	11.98123131	10.6415104	84	0	0	0	0	0	0	0	0.000555	0.000556	6.00E-06	0	1.50E-05	1.50E-05	1.00E-06	1.50E-05	1.50E-05	0.000283
573	6589.067097	0.820781202	0.027486104	10.9758895	53.88072343	25.24645831	7.314358438	76.43957196	0.360946403	25.54425008	0.334904311	3.88252738	45.39982917	7.292073498	11.80009811	85	0	0	0	0	0	0	0	0.000401	0.00034	7.90E-05	-1.00E-06	5.40E-05	8.80E-05	-8.00E-05	3.50E-05	5.40E-05	0.0002185
574	3649.992372	0.493675772	0.014205106	14.84455066	25.18781902	23.85082031	30.14997955	224.4135584	0.222456842	31.83267044	0.086093445	1.884362186	60.26604501	10.40367399	7.142479422	86	0	0	0	0	0	0	0	0.000374	0.000377	1.50E-05	1.00E-06	1.40E-05	1.80E-05	1.50E-05	1.00E-05	1.40E-05	0.000195
575	6668.409602	0.725401976	0.015620217	6.902433706	59.27214678	13.06691579	14.02548811	102.6527631	0.347008269	22.3155678	0.371381969	2.455004088	74.38326801	10.92354571	9.745611249	87	3	2.9085	-11680.1733	3	0	30.31198102	2.95425	0.001006	0.000995	0.000177	3.00E-06	0.000415	0.000415	7.00E-06	0.000415	0.000415	0.00064825
576	2602.295084	0.373524154	0.01665878	6.953756279	35.40936214	4.897403779	22.15329328	187.4385842	0.337721545	22.4843836	0.085367879	1.917537637	68.37234299	14.906087	4.172506962	88	0	0	0	0	0	0	0	0.001486	0.001455	4.60E-05	1.80E-05	5.70E-05	5.70E-05	3.00E-06	5.70E-05	5.70E-05	0.000761
577	2324.474443	0.548726258	0.023240892	8.355566917	39.98825253	25.1920601	22.43678735	172.4105348	0.347217318	14.47815619	0.209780585	1.277395717	45.78217098	8.194469207	5.874558413	89	0	0	0	0	0	0	0	0.000669	0.000607	8.30E-05	6.40E-05	7.00E-06	0.000113	-0.000113	0	6.40E-05	0.00035575
578	3963.551991	0.563246705	0.023944525	10.87082066	23.25377862	10.70420317	40.49939031	83.14036973	0.147312488	21.67005365	0.092380298	1.876752756	71.84421748	15.01505656	8.342316078	90	0	0	0	0	0	0	0	0.001002	0.000987	1.90E-05	7.00E-06	8.00E-06	2.10E-05	1.90E-05	8.00E-06	8.00E-06	0.000504
579	5262.641479	0.615883085	0.029939595	4.941109663	21.86237985	4.344242241	23.35715209	158.5946618	0.419231846	15.43411769	0.394847292	1.25285058	61.32103042	16.75903945	9.124456443	91	1	2.3452	1264.1257	1	0	55.80482649	1.6726	0.002476	0.002447	0.000163	0.000847	-3.00E-06	0.000847	5.00E-06	0.000847	0.000847	0.00148325
580	6472.515976	0.823561862	0.022716996	4.401080949	41.57656402	0.430429919	34.79358202	182.4197472	0.266316792	19.93795571	0.190910135	4.652976656	43.78513409	13.53168213	18.47152003	92	5	9.0359	2933.1389	9	0	57.04786212	9.01795	0.003899	0.00389	0.000433	0.001758	0.001243	0.001759	5.60E-05	0.001758	0.001758	0.002495
581	7963.151956	0.935145317	0.025879459	8.528937319	34.70540793	25.32342199	20.92704016	60.23077569	0.35376511	24.53218547	0.350901031	2.823583368	81.34598163	17.24658449	11.40081808	95	0	0	0	0	0	0	0	0.002355	0.002331	3.00E-05	0	1.90E-05	4.20E-05	-4.00E-05	1.20E-05	1.90E-05	0.00118375
582	2363.884827	0.26397603	0.008878893	16.53040448	25.8896915	6.536393756	20.64876548	136.9982954	0.29548088	15.12926871	0.430797853	1.326398496	26.65511111	15.61832575	4.18637466	96	0	0	0	0	0	0	0	0.002183	0.002164	3.40E-05	9.00E-06	2.50E-05	4.50E-05	-3.80E-05	2.40E-05	2.50E-05	0.0011015
583	6282.172034	0.868699197	0.021751601	13.76347556	21.01039726	15.63299443	8.224417973	166.0373866	0.482655053	30.82539659	0.005311634	2.513220632	68.86194078	15.45380412	10.74618953	97	0	0	0	0	0	0	0	0.000487	0.000464	2.60E-05	-1.00E-06	1.70E-05	2.90E-05	2.60E-05	1.20E-05	1.70E-05	0.0002485
584	5100.626447	0.772305968	0.026892287	7.141090397	41.66078221	5.939455095	35.477611	197.9131638	0.25259966	16.50292064	0.405372042	1.201104949	45.41122835	14.14757908	12.09046363	98	3	2.8628	-7748.3059	4	0	31.40691106	3.4314	0.001267	0.001231	0.00022	0.000543	6.30E-05	0.000544	3.70E-05	0.000543	0.000543	0.00081525
585	8761.571123	1.010581201	0.021226517	10.29862874	59.9065629	7.5963393	38.36246584	119.862384	0.122050405	16.3410423	0.150145451	2.823668476	44.31903848	16.58235515	27.60473903	99	5	8.4686	-6882.1637	6	0	38.5262224	7.2343	0.003453	0.003337	0.000388	0.00166	6.00E-05	0.00166	6.00E-06	0.00166	0.00166	0.0022095
586	6467.046906	0.720048405	0.026556257	4.692965033	42.25610905	28.65977698	7.208179636	108.5805473	0.376691799	23.4987182	0.025795738	2.668903109	82.01431452	12.19620376	18.06888259	0	2	2.6436	-3104.1311	2	0	42.63829503	2.3218	0.001302	0.001222	0.000251	1.00E-06	0.000583	0.000593	-0.000106	0.000583	0.000583	0.0008395
587	5493.336578	0.618678708	0.029818939	4.467967569	33.51223874	21.32781403	26.97945947	173.4186223	0.12566346	24.07244664	0.160086661	3.041148152	43.46629184	12.12462692	10.06929743	1	0	0	0	0	0	0	0	0.001386	0.001358	4.40E-05	3.50E-05	9.00E-06	4.50E-05	-4.20E-05	1.60E-05	3.50E-05	0.00070575
588	3343.645495	0.619238577	0.02806674	16.41955097	31.74546349	24.31740416	43.1403611	115.3274368	0.450039927	13.189321	0.22204467	2.037282345	35.19732926	14.3832388	7.303639734	4	0	0	0	0	0	0	0	0.000354	0.000287	6.90E-05	2.20E-05	1.00E-05	7.00E-05	6.90E-05	9.00E-06	2.20E-05	0.000183
589	6619.845878	0.687368144	0.017007778	5.582875406	46.4976453	23.80069887	29.78817055	114.446995	0.428728951	24.75449575	0.068689049	1.827846243	75.58820938	16.41700344	9.582806108	5	0	0	0	0	0	0	0	0.001428	0.001376	0.000104	7.50E-05	2.00E-05	0.000105	0.000104	1.30E-05	7.50E-05	0.00074575
590	3916.326503	0.540055081	0.013054271	9.213509191	47.15795527	10.12991913	7.541359458	185.932015	0.106658249	10.03303114	0.31967351	2.093296641	33.82117019	10.27080689	7.859426262	6	15	11.1769	-5812.9743	15	0	37.65750193	13.08845	0.002318	0.002275	0.000773	1.30E-05	0.002395	0.002409	-0.000258	0.002395	0.002395	0.00194025
591	2660.64626	0.338729475	0.011574943	7.330742295	59.08646309	7.895846007	10.56926001	106.7080872	0.240746262	13.51603473	0.044442781	2.110779919	39.29791005	15.98914261	6.964570624	7	15	13.3076	-15369.1	18	0	24.04605227	15.6538	0.00404	0.00353	0.001881	0.000962	0.002416	0.00254	-0.000786	0.002416	0.002416	0.00296675
592	7468.14445	0.751034144	0.021890122	14.36531267	32.7228888	3.260409022	15.96707163	166.8097953	0.447702117	20.08369128	0.187631435	2.820431889	40.25546981	11.55215428	14.06985975	8	0	0	0	0	0	0	0	0.001483	0.001462	2.60E-05	0	3.30E-05	3.90E-05	-3.40E-05	1.80E-05	3.30E-05	0.000751
593	3494.682485	0.598320773	0.026209341	5.403642346	59.64001365	18.56203617	23.3326033	91.03644282	0.158600188	23.17814485	0.220467997	4.654850128	69.54081152	12.92311123	11.63725891	9	1	4.3876	-15353.0745	1	0	24.27070346	2.6938	0.002522	0.00239	0.000627	0.000147	0.000661	0.000726	-0.000301	0.000661	0.000661	0.00155
594	5116.80999	0.544490024	0.020465068	4.692046885	40.58346769	23.01015667	12.74743567	142.2741507	0.174821688	23.36722903	0.068176703	4.262697719	60.69496885	14.49294577	7.573954777	10	5	3.7652	-4547.9899	6	0	38.79468986	4.8826	0.003065	0.003027	0.000552	7.00E-05	0.001128	0.001173	0.000322	0.001128	0.001128	0.001943
595	6571.502118	0.713087375	0.029414922	7.872943222	35.1630837	22.16798605	27.10220569	185.7469007	0.283665785	26.17136413	0.027952317	4.93035995	47.64501602	9.720523659	10.73020867	11	0	0	0	0	0	0	0	0.001195	0.001185	1.00E-05	5.00E-06	9.00E-06	1.10E-05	9.00E-06	7.00E-06	9.00E-06	0.00059975
596	2484.521602	0.325756777	0.008824358	16.80916473	51.05014865	13.04658001	36.1047468	107.0292057	0.119392409	21.86943376	0.021372512	4.435539227	39.7131416	12.86197595	5.050307795	12	2	4.8345	-8112.5086	2	0	34.16044212	3.41725	0.002234	0.002211	0.000165	0.000859	2.10E-05	0.00086	4.00E-05	0.000859	0.000859	0.00136725
597	1839.659142	0.266940929	0.008097892	11.08894117	29.41045653	1.916544244	14.09914038	201.7604432	0.296936293	25.72845994	0.108197821	4.472533466	57.86096251	9.001152566	5.958768087	13	0	0	0	0	0	0	0	0.000827	0.000801	3.40E-05	-1.00E-06	6.20E-05	6.30E-05	-7.00E-06	6.20E-05	6.20E-05	0.000431
598	5077.29966	0.537442665	0.025524778	16.7998545	55.6571967	11.66048	17.36789891	147.806115	0.187934469	17.80943841	0.222980066	2.864184414	55.01066643	14.55220812	10.8577492	14	2	4.3669	-9651.9571	2	0	32.62766938	3.18345	0.002371	0.002358	5.00E-05	-1.00E-06	0.000661	0.000663	-5.00E-05	0.000661	0.000661	0.00136
599	4036.802219	0.427257187	0.018159188	5.408750412	39.18372735	25.93365445	41.85816735	96.06841102	0.292772608	19.31141921	0.11870798	2.68338333	32.00331342	15.88123388	6.243860404	15	1	5.89	-485.1213	2	0	48.77320235	3.945	0.002463	0.002146	0.000607	0.001184	-6.00E-06	0.001202	0.000208	0.001184	0.001184	0.0016
600	1884.007668	0.212236212	0.009086425	8.8320159	39.04306359	4.487271932	23.8745685	241.6639715	0.43819459	12.52341502	0.133745719	2.710756808	35.41423677	12.81042246	6.238960413	16	5	11.2092	379.2683	5	0	51.00344973	8.1046	0.004904	0.00484	0.000698	0.002783	7.00E-06	0.002808	-0.000373	0.002783	0.002783	0.00330625
601	5302.595637	0.539973793	0.025786263	11.2193067	59.53783043	16.35329093	25.10105657	226.1703792	0.408057376	23.49110564	0.045323732	2.776262454	70.92515428	13.80883448	12.88704517	17	1	3.1651	-17625.5963	1	0	20.36981081	2.08255	0.001545	0.001442	0.000181	8.60E-05	0.000456	0.000467	-0.000102	0.000456	0.000456	0.000906
